分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
宁波,外部商户,896332053119999,台州品辰商务咨询有限公司,23,39265.31,1,20
深圳,外部商户,802440354110752,深圳沃尔玛百货（wap支付）,23,7041.66,4,22
湖北,外部商户,027420193110001,暂收款（武汉国税日间）,23,231678.22,0,19
广西,外部商户,301450592220003,北海市公安局交通警察支队,23,5036.3,5,22
深圳,外部商户,802440348991068,山姆会员北京店,23,6918.73,5,20
贵州,公共缴费,898520349000103,中国南方电网,23,5296.8,19,21
总公司,外部商户,301140160129500,交行山西电子渠道,23,132098,0,22
总公司,外部商户,949332053110008,金丰澜赢,23,22175.67,3,14
上海,外部商户,802310051720511,石化广西,23,8450,0,21
天津,服务类,898120092220018,交管(驾驶员管理卡)业务静海,23,3498.68,2,9
黑龙江,外部商户,896260053110475,北京汉威中旭科技有限公司,23,89535.27,1,23
总公司,信用卡还款,575420194980002,湖北银行信用卡还款,23,67081.93,2,19
上海,外部商户,802310051720510,石化云南,23,6800,0,18
总公司,外部商户,104044693991044,CEP,23,5210,0,23
广东,外部商户,104440148990022,安利（中国）日用品有限公司,23,24962.95,2,22
上海,外部商户,403310048990006,上海大剧院演艺中心,22,9250.3,22,16
厦门,外部商户,898352242140128,中国邮政速递物流股份有限公司厦门市分公司,22,3538.27,4,20
河北,外部商户,898130193994024,河北省公安厅交通管理局,22,1989.63,8,18
福建,公共缴费,016350849000295,国网福建永定县供电有限公司,22,2229.95,7,18
湖北,外部商户,027421193110001,黄冈国税日间,22,6996,4,14
上海,外部商户,802310049000564,石化福建,22,41100,0,19
福建,公共缴费,017350749000285,国网福建省电力有限公司邵武市供电公司,22,1216.63,13,15
陕西,外部商户,853791057323095,客来宝科技公司,22,9446.54,0,17
山东,外部商户,302481142140008,山东普利思饮用水股份有限公司,22,12294.3,0,20
福建,服务类,999350493110001,国税总局三明税务日间,22,38392.69,3,10
安徽,公共缴费,898340148140046,中国移动通信集团安徽有限公司（话费）,22,783.78,13,20
江苏,公共缴费,898320649002402,国网江苏省电力公司南通供电公司,22,3556.55,8,19
贵州,公共缴费,898522449000115,贵州电网毕节供电局,22,4296.79,19,19
江苏,公共缴费,898320349002402,江苏省电力公司徐州供电公司,21,3032.92,14,20
贵州,公共缴费,898522749000178,中国南方电网,21,33192.25,16,15
深圳,服务类,898440375120163,租租车,21,36187.39,5,19
吉林,公共缴费,945220183987703,国网吉林省电力有限公司延边供电公司,21,669.66,16,18
辽宁,外部商户,898211492220010,（特约）葫芦岛市公安局交通警察支队建昌,21,3447.62,6,14
吉林,公共缴费,898220186512111,党费缴纳（银联吉林云账单）,21,5750.74,0,21
新疆,外部商户,802650053110507,微能科技（新疆）,21,297,21,16
辽宁,外部商户,898210792220016,（特约）黑山县公安交通警察大队,21,5039.98,1,14
总公司,外部商户,542034453110015,Hi Go Travel,21,185.09,0,10
大连,外部商户,898210275120205,曹操出行（充值）,21,297.43,2,16
浙江,公共缴费,102338086510002,金华人行（党费缴纳）,21,303,0,21
河北,外部商户,898130193994029,河北省公安厅交通管理局,21,2009.93,2,12
新疆,公共缴费,427881048990002,新疆广电网络股份有限公司,21,338.37,6,16
福建,公共缴费,016350149000248,国网福建长乐市供电有限公司,21,4066.26,5,17
吉林,公共缴费,945220783984073,国网吉林省电力有限公司长岭县供电公司,21,1099.83,9,13
深圳,外部商户,802440348991070,山姆会员浙江西溪店,21,7306.36,7,20
内蒙古,公共缴费,898150649000137,内蒙古电力鄂尔多斯电业局,21,1246.18,13,19
贵州,公共缴费,898522649000155,贵州电网公司凯里供电局(天柱供电局),21,4615.99,21,21
河南,外部商户,898411793110034,河南省驻马店市地方税务局,21,5250,0,9
黑龙江,外部商户,896260053110455,北京春佳正顺商贸有限公司,21,118806.89,0,20
总公司,外部商户,301110060129500,交行北京电子渠道,21,187210,0,21
山西,外部商户,898169093111001,朔州市税务局（财税库银）,21,29772,0,6
湖南,外部商户,461430141118876,潇湘一卡通,21,579.73,3,19
江苏,公共缴费,898320949002402,国网江苏省电力公司盐城供电公司,21,6755.3,6,9
贵州,公共缴费,898520449000118,贵州电网有限责任公司普定供电局,20,3618.76,18,18
北京,外部商户,104110554111596,京东商城平台商户,20,10283.12,2,5
上海,外部商户,104310058133389,星巴克（上海）,20,1097.08,6,20
河北,公共缴费,898130193994155,国网枣强县供电公司,20,470.38,14,17
贵州,公共缴费,898520349000110,贵州电网有限责任公司遵义供电局,20,3628.92,18,19
总公司,外部商户,301130160129500,交行河北电子渠道,20,114239.38,0,15
内蒙古,公共缴费,898150349000004,内蒙古电力（集团）有限责任公司乌海电业局,20,926.59,18,19
福建,公共缴费,008350357220001,中国联通有限公司莆田分公司,20,252.26,4,19
江西,公共缴费,898360183988930,中国银联股份有限公司江西分公司（党费）,20,6549.5,0,20
福建,公共缴费,016350849000296,国网福建上杭县供电有限公司,20,14372.13,11,18
黑龙江,公共缴费,898230193990065,党费缴纳（银商黑龙江云账单）,20,3640.1,0,20
山东,外部商户,802370053990514,济南万象城,20,263.03,20,14
上海,外部商户,301310057120244,ABS移动端,20,1527.99,11,20
安徽,公共缴费,898340348140012,中国联通蚌埠市分公司（话费）,20,57.01,19,18
湖南,公共缴费,001430248140099,行业商户(电信）,20,14.03,5,19
上海,外部商户,802310048993459,上海汽车集团财务,20,74194.63,6,20
北京,外部商户,898111979930115,上饶市一三齐齐信息技术有限公司,20,845.98,1,11
黑龙江,外部商户,896260053110496,威海仕国贸易有限公司,20,32418.58,0,18
海南,外部商户,821460193119001,海南省公安厅交通警察总队,20,2199.81,3,16
江苏,外部商户,898320153990588,有货（江苏）商贸服务有限公司,20,7392.32,8,18
福建,外部商户,027350149000066,国网厦门供电公司,20,3438.41,4,15
四川,公共缴费,898510193990030,银联四川（党费缴纳）（云闪付）,20,6856.92,0,20
辽宁,外部商户,898210792220019,（特约）义县公安交通警察大队,20,3547.93,3,16
总公司,外部商户,549034450940002,mPay,20,737,0,19
河北,外部商户,898130193994025,河北省公安厅交通管理局,20,1651.44,5,18
辽宁,外部商户,898210692220017,东港市公安局交通警察大队,20,2945.92,4,16
厦门,公共缴费,027350248990019,福建广电网络集团股份有限公司厦门分公司,20,369.05,6,20
北京,外部商户,898111970130879,北京爱家营企业管理有限公司,20,251773.65,5,19
湖南,公共缴费,898431286510001,中国人民银行怀化市中心支行党费缴纳,20,1959,0,20
浙江,外部商户,104330148160013,开元酒店集团,20,14202.95,8,16
河北,公共缴费,898130193994161,国网武强县供电公司,20,1162.86,12,18
贵州,公共缴费,898522749000183,中国南方电网,20,45893.25,16,16
安徽,公共缴费,898340849000002,国家电网,20,2904.69,12,20
黑龙江,外部商户,896260053110464,南京辛巴达软件科技有限公司,20,68546.73,2,19
辽宁,外部商户,898211392220013,北票市公安交通警察大队（特约）,19,3631.66,5,17
云南,外部商户,898530193110005,云南省国税局-昆明财税库银,19,90915.45,2,13
贵州,公共缴费,898522749000143,中国南方电网,19,2897.25,16,16
北京,外部商户,898111992220116,北京市海淀区城市管理委员会,19,158.28,6,18
上海,外部商户,802310053113527,福禄网络（云闪付商城）,19,111.56,2,19
深圳,外部商户,802440341110524,粤通卡补缴（云闪付）,19,2407.63,0,19
宁波,公共缴费,301330249000006,国家电网（鄞州）,19,7587.3,10,15
江苏,服务类,898320593110157,国家税务总局苏州工业园区税务局,19,65126.28,2,11
上海,外部商户,104310058133390,星巴克（上海）,19,1133.3,4,19
吉林,公共缴费,945220683980937,国网吉林白山市江源区供电有限公司,19,946.46,12,14
辽宁,外部商户,302210141110001,（特约）中国移动（一卡通充值）,19,607.87,7,19
广东,外部商户,898440648160505,吉林省中顺网络科技有限公司,19,3985.67,1,4
辽宁,外部商户,898210192220014,（特约）沈阳市公安局交通警察支队法库县大,19,3497.55,2,15
辽宁,外部商户,898210192220015,沈阳市公安局交通警察支队新民市大队,19,3449.62,1,13
福建,公共缴费,017350749000287,国网福建建瓯市供电有限公司,19,1954.33,12,19
贵州,公共缴费,898520249000128,贵州电网公司六盘水供电局（水城供电局）,19,2471.28,12,15
总公司,外部商户,105411392220009,南阳市财政局,19,3140.48,3,17
贵州,公共缴费,898522749000170,中国南方电网,19,4496.51,19,19
厦门,外部商户,802350279930511,雷霆游戏,19,5773.77,2,15
宁夏,公共缴费,898640286510101,中国人民银行石嘴山市中心支行（党费缴纳）,19,1413,0,19
山西,外部商户,898181093111001,运城市税务局（财税库银）,19,30229.21,1,8
总公司,外部商户,598044648123426,CTM,19,5223.87,0,13
总公司,外部商户,301450160129500,交行广西电子渠道,19,28990,0,19
辽宁,外部商户,898210692220009,宽甸满族自治县公安局交通警察大队,18,2797.97,2,10
福建,外部商户,027350149000010,国网龙岩供电公司,18,8569.78,4,11
福建,服务类,999350193110001,国税总局福州税务日间,18,159335.91,3,14
江苏,外部商户,113320186510015,江苏省公安厅交通警察总队（泰州线上）,18,1798.24,5,12
总公司,充值,304330148140011,元迈科技流量充值（联通）,18,278.88,4,17
总公司,外部商户,105410392220008,洛阳市财政局非税收入财政专户,18,3574.83,1,17
宁波,外部商户,898330286510094,宁波市财政局,18,2268.61,4,16
福建,公共缴费,016350649000282,国网福建南靖县供电有限公司,18,1068.89,10,17
贵州,外部商户,826520175230006,贵州省贵阳市博众金服科技有限公司,18,153.07,3,17
上海,外部商户,104310058133383,星巴克（金华）,18,732.18,7,17
辽宁,外部商户,898210892220012,（特约）营口市盖州市交通警察大队,18,2940,0,8
浙江,外部商户,949330042140005,TransfarPay,18,121948.95,0,8
上海,外部商户,812310075231044,（特约）ETCP停车,18,268.55,4,17
湖南,公共缴费,001431048140099,行业商户(电信）,18,4.6,1,18
总公司,外部商户,301650160129501,交行新疆电子渠道,18,19581,0,17
吉林,公共缴费,945220183980110,吉林省电力有限公司长春市九台区供电公司,18,2233.72,6,18
浙江,外部商户,929338093110036,义乌市财政局,18,1791.73,3,15
浙江,公共缴费,898331049000036,国家电网路桥供电营业厅,18,7874.63,1,5
上海,外部商户,802310051720504,石化易捷网,18,4274,0,10
广东,外部商户,103440180621214,暨南大学附属第一医院（广州华侨医院）,18,927.43,2,16
上海,外部商户,802310053113343,上海天伞网络科技有限公司,18,28.74,14,13
北京,外部商户,898111953990248,多点,18,535.2,16,16
辽宁,外部商户,898210792220022,（特约）北镇市公安交通警察大队罚没,18,2347.95,2,11
总公司,外部商户,542034445110534,Trip.com(Hong Kong) Limited,18,23692.55,0,17
湖南,公共缴费,898432549005559,娄底冷水江市自来水公司,18,896.24,5,15
陕西,服务类,802610053110516,浙江微能科技,17,83.84,12,15
深圳,外部商户,802440354110740,沃尔玛山姆会员店（沈阳分店）,17,8075.46,4,13
深圳,外部商户,802440348991072,山姆会员湖北汉口店,17,8962.97,1,16
上海,外部商户,802310049000541,石化山东,17,25410,0,16
海南,外部商户,898460180620164,海南智慧医院（医疗）(云闪付),17,179,14,12
厦门,外部商户,898352248990103,福建广电网络集团股份有限公司厦门分公司,17,1394.49,10,16
贵州,公共缴费,898520186510168,中国银联贵州分公司（党费缴纳）,17,4695,0,17
广西,外部商户,491000058120002,中国人民银行桂林市中心支行食堂,17,50.56,4,11
安徽,外部商户,898340148160611,安徽交通卡（ETC服务）,17,18849.87,5,16
福建,公共缴费,016350849000294,国网福建长汀县供电有限公司,17,3241.53,8,15
河南,外部商户,898410793110039,河南新乡高新技术产业园区国家税务局,17,6043,0,10
河南,公共缴费,898410149000304,国都时代（安阳市华润燃气缴费）,17,2469.69,17,17
贵州,公共缴费,898522249000111,贵州铜仁供电局（沿河供电局）,17,5321.26,16,16
深圳,公共缴费,861440349000010,深圳市水务（集团）有限公司,17,3867.16,11,15
福建,公共缴费,016350149000252,国网福建连江县供电有限公司,17,1601.58,7,12
贵州,公共缴费,898522449000109,贵州电网毕节供电局,17,2447.55,16,17
福建,公共缴费,016350649000281,国网福建诏安县供电有限公司,17,17904.18,7,14
贵州,公共缴费,898520449000124,贵州电网有限责任公司市郊供电局,17,3094.45,15,16
北京,外部商户,104110548991069,北京海博票务服务有限公司,17,2509.53,2,16
天津,服务类,898120092220015,交管(驾驶员管理卡)业务宁河,17,3088,0,10
江西,外部商户,105910000030960,江铃汽车集团有限公司,17,1056.44,5,17
贵州,公共缴费,898520149000160,贵州电网有限责任公司贵阳供电局,17,5617.4,14,15
浙江,外部商户,426330786510002,金华财政局,17,8972,2,16
山东,公共缴费,302481189991004,中信银行济南分行（济南有线）,17,402.87,17,15
黑龙江,外部商户,896260053110472,临汾经济开发区天德顺电子科技有限公司,17,13250,0,6
贵州,公共缴费,898522649000152,贵州电网公司凯里供电局黎平供电局,17,4215.3,16,16
浙江,外部商户,906330148160038,梦幻西游手游藏宝阁,17,21037.94,4,16
上海,外部商户,104310058130012,星巴克（辽宁）,17,902.44,6,16
北京,外部商户,898111953990254,多点,17,873.91,15,16
宁夏,服务类,402871092229999,宁夏交警总队,17,1749.76,2,4
上海,外部商户,301310063000704,太保产险,17,3938.2,2,8
北京,外部商户,802110041310502,中交信有限责任公司,16,1766.11,8,15
