分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
上海,外部商户,310310758148799,肯德基广东广州金聚餐厅,1,90,0,1
上海,外部商户,310310458148476,肯德基上海龙茗餐厅,1,80,1,1
上海,外部商户,310310458148404,肯德基上海松江餐厅,1,9,0,1
上海,外部商户,310310758147927,肯德基四川成都文武餐厅,1,0,1,1
安徽,公共缴费,898341449000029,国家电网,1,20,1,1
上海,外部商户,310310458147155,肯德基浙江杭州杭州万象餐厅,1,14,0,1
上海,外部商户,310310458148721,肯德基吉林长春宽平餐厅,1,12,0,1
上海,商城,802310053113118,今联（云闪付商城）,1,8,1,1
上海,外部商户,310310758149346,肯德基浙江绍兴店口万安,1,57,1,1
上海,外部商户,310310758148661,肯德基广东广州广雅餐厅,1,59,0,1
上海,外部商户,310310858141793,肯德基海南海口白龙店,1,93,0,1
浙江,外部商户,852333673720100,温州游模网络科技有限公司,1,49,1,1
总公司,信用卡还款,332980094980001,南洋互联网还款,1,500,0,1
河南,服务类,898411393110049,南阳高新区地方税务局,1,19,1,1
上海,外部商户,310310758148864,肯德基广东广州中八站餐厅,1,36,0,1
福建,公共缴费,104350548990031,福建广电网络集团股份有限公司泉港分公司,1,0,1,1
上海,外部商户,310310958124205,肯德基马桥龙湖,1,68,1,1
上海,外部商户,310310758147835,肯德基北京望京西路店,1,109,0,1
北京,外部商户,104100582201388,北京师范大学,1,99,1,1
新疆,外部商户,301650180629996,伊犁哈萨克自治州妇幼保健院,1,3,1,1
上海,外部商户,310310458144890,必胜宅急送天津市卫国道餐厅,1,142,0,1
上海,外部商户,310310458147633,肯德基江苏常州郑陆新怡华餐厅,1,94,0,1
上海,外部商户,310310758148465,肯德基福建南平滨江餐厅,1,27,0,1
辽宁,外部商户,898211292220011,（特约）铁岭县公安局,1,200,0,1
深圳,外部商户,30244035921Z001,红酒世界网（红酒销售）,1,3265,0,1
浙江,外部商户,QRC310105155069,健康养生,1,469,0,1
上海,外部商户,310310458146584,肯德基广东佛山巴黎春天餐厅,1,14,1,1
上海,外部商户,310310458148522,肯德基上海新北新泾餐厅,1,14,0,1
河北,外部商户,898130193994063,河北省公安厅交通管理局,1,100,0,1
上海,外部商户,310310458148720,肯德基辽宁阜新解放餐厅,1,69,0,1
上海,外部商户,310310458146634,肯德基广东江门开平万家餐厅,1,26,0,1
黑龙江,外部商户,944260073720548,广州易通网讯信息科技有限公司,1,328,0,1
浙江,外部商户,102330993110003,岱山县财政局,1,100,0,1
湖南,外部商户,105000086510065,湖南省电子政务中心,1,209,1,1
上海,外部商户,310310458147683,肯德基江苏徐州徐州华联餐厅,1,9,1,1
总公司,外部商户,802110083980500,中国红十字会总会,1,10,0,1
海南,外部商户,898460175230296,（特约）海南美都投资有限公司,1,1,1,1
北京,外部商户,898111963000380,人保金融服务有限公司（车险）,1,4,0,1
安徽,外部商户,898340147220260,合肥常准国际旅行社有限责任公司,1,1998,1,1
上海,外部商户,310310858141767,肯德基广东深圳水榭春天餐厅,1,24,0,1
上海,外部商户,310310758148663,肯德基广东广州东郊餐厅,1,80,0,1
浙江,公共缴费,898330749000011,国网浙江省电力有限公司磐安县供电公司,1,74,1,1
上海,外部商户,310310458147252,肯德基浙江宁波宁波联盛餐厅,1,48,0,1
上海,外部商户,310310458149631,肯德基广东深圳上东湾餐厅,1,16,0,1
宁波,外部商户,898330286510111,奉化市财政局,1,37,1,1
宁波,外部商户,853332057326384,联贸电子公司,1,2806,0,1
深圳,外部商户,898440348120896,努比亚,1,29,1,1
上海,外部商户,310310858140742,肯德基上海秀山餐厅,1,69,0,1
上海,外部商户,310310458149653,肯德基广东深圳西岸华府餐厅,1,47,0,1
上海,外部商户,310310858143378,肯德基宁夏银川解放路餐厅,1,155,0,1
上海,外部商户,310310458147320,肯德基浙江宁波五乡爱民DT店,1,16,0,1
上海,外部商户,310310358127145,必胜客四川德阳岷江西路,1,106,0,1
上海,外部商户,310310758141052,肯德基福建厦门莲前东路餐厅,1,8,1,1
青岛,外部商户,898053293990219,（特约）青岛市社会保险事业局,1,653,0,1
河北,外部商户,898130193994017,河北省公安厅交通管理局,1,100,0,1
上海,外部商户,310310758148386,肯德基辽宁大连国会店,1,95,0,1
总公司,外部商户,510034400006393,THE OPEN UNIVERSITY OF HK,1,515,0,1
四川,外部商户,853650059993047,博创暖通设备公司,1,19839,0,1
上海,外部商户,310310358127330,必胜客山东省金狮广场,1,118,0,1
深圳,外部商户,105910000022223,深圳市龙岗区南湾街道南岭村幼儿园,1,8999,1,1
上海,外部商户,310310358127710,必胜客辽宁省国会,1,128,0,1
总公司,外部商户,598034493991981,LCSD HKPL Online Payment,1,3,0,1
上海,外部商户,310310458148454,肯德基上海和平餐厅,1,7,0,1
上海,外部商户,310310458148422,肯德基上海金杨餐厅,1,6,0,1
总公司,外部商户,105411592220003,信阳市财政局,1,50,0,1
宁波,外部商户,802330275230002,(特约)银联商务宁波分公司(停车缴费),1,3,1,1
上海,外部商户,310310758147648,肯德基北京马连洼餐厅,1,87,0,1
上海,外部商户,310310758148914,肯德基广东广州花地大道DT餐厅,1,71,1,1
上海,外部商户,310310458147817,肯德基江苏南京孝陵卫地铁站餐厅,1,56,0,1
上海,外部商户,310311158120579,乐都,1,97,1,1
上海,外部商户,310310758147645,肯德基北京永定路餐厅,1,81,1,1
上海,外部商户,310310858141794,肯德基广东珠海华发商都店,1,81,0,1
河北,外部商户,898130193994070,河北省公安厅交通管理局,1,100,0,1
上海,外部商户,310310458148166,肯德基山东省济南星艺佳生活广场餐厅,1,9,0,1
上海,外部商户,951290070130002,广州金盛乐乎公寓管理有限公司,1,1,0,1
总公司,外部商户,105411492220008,商丘市财政局,1,9,1,1
上海,外部商户,310310758149019,肯德基浙江嘉兴乍浦物美店,1,80,0,1
上海,外部商户,310310758149427,肯德基浙江舟山岱山日达餐厅,1,33,0,1
北京,外部商户,898111992220110,北京市门头沟区城市管理委员会,1,1,0,1
江苏,外部商户,898320153311091,好享购物股份有限公司,1,72,1,1
上海,外部商户,310310458147182,肯德基浙江宁波逍林樟新餐厅,1,9,0,1
上海,外部商户,310310458148571,肯德基上海东安路站餐厅,1,49,0,1
上海,外部商户,310310458145753,肯德基四川成都大世界餐厅,1,5,1,1
海南,外部商户,898460180620172,海南智慧医院（医疗）(云闪付),1,31,1,1
浙江,外部商户,105333083980001,苍南县财政局,1,50,0,1
上海,外部商户,310310858140978,肯德基黑龙江哈尔滨景观餐厅,1,191,1,1
上海,外部商户,310310458148272,肯德基山东青岛佳世客餐厅,1,57,0,1
上海,外部商户,310310458147744,肯德基江苏常州北环欧尚餐厅,1,45,1,1
上海,外部商户,310310458148547,肯德基上海威宁餐厅,1,79,0,1
北京,外部商户,898110065133422,深圳市金地物业管理有限公司,1,216,0,1
上海,外部商户,102310093110041,国家税务总局上海市黄浦区税务局,1,155,0,1
上海,外部商户,853310048169753,玩创互联,1,120,0,1
上海,外部商户,303310048990927,云缴费（有线）,1,1,0,1
天津,外部商户,301120082209500,交行天津市分行银校通,1,4360,0,1
上海,外部商户,310310858141637,肯德基广东深圳东方雅苑餐厅,1,102,0,1
河南,服务类,898411793110034,河南省驻马店市地方税务局,1,15,0,1
上海,外部商户,310310758149030,肯德基浙江嘉兴嘉善太平洋店,1,81,0,1
上海,外部商户,310310458145079,必胜宅急送杭州市百大花园餐厅,1,26,0,1
福建,公共缴费,104350548990035,福建广电网络集团股份有限公司惠安分公司,1,9,1,1
总公司,外部商户,105411392220012,淅川县非税收入管理局,1,99,1,1
上海,外部商户,105290000000654,诺心,1,151,0,1
宁波,外部商户,853332053116397,美业化妆品公司,1,20000,0,1
上海,外部商户,310310758148944,肯德基浙江宁波宁波文化广场店,1,43,0,1
上海,外部商户,310310758148379,肯德基辽宁大连新马栏餐厅,1,59,0,1
上海,外部商户,310310458149383,肯德基江苏苏州常熟支塘店,1,16,0,1
上海,外部商户,310310458149590,肯德基广东深圳六和餐厅,1,143,0,1
湖南,公共缴费,898430349000013,湘潭德盛能源配售电有限公司,1,300,0,1
上海,外部商户,310310958123914,肯德基利星尚城1157,1,41,0,1
上海,外部商户,310310458145758,肯德基四川成都逸都餐厅,1,15,0,1
上海,外部商户,310310858140722,肯德基上海永业餐厅,1,196,1,1
上海,外部商户,310310458146389,肯德基福建福州名城中心店,1,25,1,1
上海,外部商户,310310758147989,肯德基四川成都犀浦店,1,117,0,1
山东,外部商户,QRC310105242031,邹城市鲁悦达车行,1,1,0,1
上海,外部商户,310310458149080,肯德基黑龙江哈尔滨艺汇家店,1,36,0,1
上海,外部商户,310310958121261,肯德基绿地468,1,69,0,1
上海,外部商户,310310358126625,必胜客广东省南沙万达,1,130,1,1
总公司,信用卡还款,928305094989901,江苏苏州农村商业银行信用卡还款,1,3917,0,1
总公司,外部商户,105411292220006,三门峡市财政局,1,200,0,1
上海,外部商户,310310458148466,肯德基上海瑞虹餐厅,1,38,0,1
总公司,外部商户,506034459933686,IFS Ltd,1,1483,0,1
上海,外部商户,310310458148670,肯德基上海顾村公园店,1,25,1,1
江苏,外部商户,898320165131644,南京朗诗寓商业管理有限公司,1,2826,0,1
上海,商城,802310053113307,霓坤实业（云闪付商城）,1,19,0,1
上海,外部商户,310310458148389,肯德基上海富绅餐厅,1,90,0,1
上海,外部商户,310310758149453,肯德基浙江宁波宁波世茂日湖DT餐厅,1,85,0,1
上海,外部商户,310310458148186,肯德基山东青岛新兴餐厅,1,79,0,1
总公司,外部商户,104082659210025,Cult Wines Limited,1,500000,0,1
北京,外部商户,898111979930140,上海手盟,1,30,0,1
上海,外部商户,310310358127848,必胜客江苏如皋中山路,1,23,0,1
上海,外部商户,310310858142940,肯德基福建厦门厦门海沧新阳店,1,102,0,1
上海,外部商户,310310458121963,必胜客江苏省常州武进万达,1,157,0,1
上海,外部商户,310310758149160,肯德基浙江杭州上塘餐厅,1,27,0,1
上海,外部商户,310310758147923,肯德基四川德阳天山餐厅,1,120,0,1
上海,外部商户,310310858143371,肯德基广东广州信和餐厅,1,120,1,1
上海,外部商户,310310458147887,肯德基江苏南京华海餐厅,1,54,1,1
福建,外部商户,999350893110001,国税总局龙岩税务日间,1,249,1,1
上海,外部商户,310310458148462,肯德基上海虎城餐厅,1,11,1,1
上海,外部商户,310310458147175,肯德基浙江宁波宁波永达餐厅,1,6,1,1
上海,外部商户,310310458148668,肯德基上海隆昌餐厅,1,107,0,1
上海,外部商户,310310458149140,肯德基广东深圳坪山益田餐厅,1,16,0,1
上海,外部商户,310310458147259,肯德基浙江绍兴上虞万和城餐厅,1,10,0,1
浙江,外部商户,105910000015840,中共岱山县直属机关工作委员会,1,41,0,1
福建,外部商户,027350149000006,国网福安市供电有限公司,1,138,0,1
上海,外部商户,310310858142584,肯德基江苏无锡桃溪餐厅,1,45,0,1
上海,外部商户,310310858140951,肯德基辽宁阜新文化宫餐厅,1,74,1,1
上海,外部商户,310310758140800,肯德基广东揭阳池尾餐厅,1,9,0,1
广东,外部商户,835440155110001,易联支付有限公司,1,298,0,1
重庆,外部商户,303690541319010,重庆公客售票,1,173,0,1
上海,外部商户,872110065135001,龙湖物业服务集团有限公司天津分公司,1,12976,0,1
福建,外部商户,027350149000056,国网漳平市供电有限公司,1,1000,0,1
北京,外部商户,898110275120295,分享汇,1,3100,0,1
福建,外部商户,999350193110001,国税总局福州税务日间,1,24,0,1
上海,外部商户,310310758148438,肯德基广东东莞东莞总站餐厅,1,62,1,1
上海,外部商户,853310059497120,三江源纺织公司,1,19989,0,1
新疆,公共缴费,898650186510011,新华人寿保险新疆分公司（党费缴纳）,1,110,0,1
安徽,公共缴费,898340648140024,中国移动通信集团安徽有限公司（话费）,1,10,0,1
总公司,外部商户,105410673990008,鹤壁市市级非税收入归集专户,1,200,0,1
上海,外部商户,310310758149169,肯德基浙江绍兴上虞解放餐厅,1,129,1,1
河南,外部商户,QRC310105240768,北斗生态圈塔桥镇服务商,1,0,0,1
甘肃,外部商户,447620186510065,甘肃高速,1,100,0,1
上海,商城,802310053111940,铁好实业（云闪付商城）,1,58,1,1
北京,外部商户,898111970131045,天津市相寓资产管理有限公司,1,3423,0,1
四川,外部商户,105910000375321,广安市广安区住房和城乡建设局,1,5335,0,1
上海,商城,802310053113165,微意电子（云闪付商城）,1,198,1,1
江苏,公共缴费,898320449002402,国网江苏省电力公司常州供电公司,1,146,1,1
上海,外部商户,310310758141234,肯德基广东茂名人民路餐厅,1,64,1,1
上海,外部商户,310310858143596,肯德基广东廉江新广隆餐厅,1,76,0,1
总公司,外部商户,NFC581704100000,我愿意定制首饰店,1,105,0,1
上海,外部商户,310310958123326,肯德基兆阳广场KFC,1,30,0,1
云南,外部商户,QRC310105234138,佳人花艺商行,1,11,0,1
总公司,外部商户,105411392220002,南召县财政局,1,49,1,1
福建,公共缴费,104350748990035,福建广电网络集团股份有限公司松溪分公司,1,0,1,1
上海,外部商户,310310758141230,肯德基广东广州光明北餐厅,1,19,0,1
上海,外部商户,310310958122415,肯德基岱山,1,45,1,1
上海,外部商户,802310049000555,石化江西,1,1000,0,1
上海,外部商户,310310458145038,必胜宅急送南京市虹桥-餐厅,1,122,0,1
上海,商城,802310053113184,南京曼尼金（云闪付商城）,1,1798,0,1
辽宁,外部商户,898211292220020,(特约）昌图县公安局交通警察大队,1,200,0,1
厦门,外部商户,898352272110105,厦门市思帆实业有限公司,1,19,1,1
上海,外部商户,310310758148886,肯德基广东韶关韶关火车站餐厅,1,33,0,1
浙江,公共缴费,898330149000024,国网浙江淳安县供电有限公司（多渠道）,1,27,1,1
江苏,外部商户,105910000010689,苏州市行政审批局,1,12,0,1
河北,外部商户,898130193994049,河北省公安厅交通管理局,1,100,0,1
江西,外部商户,QRC310105247036,石城同远防水材料经营部,1,495,0,1
福建,外部商户,027350149000043,国网顺昌县供电有限公司,1,300,0,1
北京,外部商户,898110065132406,北京金地格林物业管理有限公司,1,1718,1,1
上海,外部商户,310310358126431,必胜客福建晋江SM店,1,61,0,1
上海,外部商户,310310758141497,肯德基江西景德镇新厂时代,1,117,0,1
深圳,外部商户,802440379930769,拇指游玩,1,6,0,1
上海,外部商户,310310458121558,必胜客辽宁省亿合城,1,46,1,1
上海,外部商户,310310858140555,肯德基上海铜川餐厅,1,115,1,1
上海,外部商户,310310458147007,肯德基浙江宁波余姚龙山餐厅,1,52,1,1
上海,外部商户,310310958129169,真北路地铁站,1,63,1,1
福建,公共缴费,104350148990046,福建广电网络集团股份有限公司永泰分公司,1,1,1,1
宁波,外部商户,853332058126405,碧悦酒店管理公司,1,9999,1,1
上海,外部商户,310310458148279,肯德基山东青岛新城广场餐厅,1,1,1,1
上海,外部商户,310310458121888,必胜客上海宝山宝龙,1,148,1,1
江苏,外部商户,105910000013550,江苏省丰县中学,1,1014,0,1
甘肃,外部商户,QRC310105021101,国忠,1,1734,0,1
上海,外部商户,310310758140844,肯德基福建泉州吾悦广场餐厅,1,28,0,1
北京,外部商户,802110059330527,博民快易贷,1,1187,1,1
福建,公共缴费,019350749004004,国网福建南平市延平区供电有限公司,1,65,0,1
上海,外部商户,310310458146887,肯德基浙江台州路桥中盛餐厅,1,92,0,1
上海,外部商户,310310758141226,肯德基天津天津卫国道餐厅,1,10,0,1
上海,外部商户,310310758140769,肯德基福建厦门同安餐厅,1,69,0,1
上海,外部商户,310310458148764,肯德基辽宁鞍山民生餐厅,1,4,0,1
福建,外部商户,027350149000029,国网龙海县供电有限公司,1,5,0,1
广东,外部商户,897440148990001,鲜特汇（百货）（云闪付）,1,1290,0,1
总公司,外部商户,524034445110001,HKAIR,1,85,0,1
上海,外部商户,802310053113390,爱乐淘,1,39,0,1
上海,外部商户,898319850940102,蒂芙尼(上海)商业有限公司,1,3470,0,1
上海,外部商户,310310458147054,肯德基浙江嘉兴嘉善农工商餐厅,1,0,1,1
北京,外部商户,898110065132230,深圳市金地物业管理有限公司,1,262,0,1
总公司,外部商户,105411392220004,唐河县财政局,1,50,0,1
福建,外部商户,027350149000057,国网漳浦县供电有限公司,1,87,0,1
上海,外部商户,310310458147129,肯德基浙江绍兴绍兴悦来餐厅,1,41,1,1
上海,外部商户,310310758141176,肯德基广东开平水口餐厅,1,50,0,1
上海,外部商户,310310458146773,肯德基广东佛山乐安DT餐厅,1,272,0,1
上海,外部商户,310310858140635,肯德基上海环城餐厅,1,95,1,1
上海,外部商户,310310758149274,肯德基浙江杭州杭州文三餐厅,1,78,0,1
上海,外部商户,802310049000581,石化黑龙江,1,1000,0,1
大连,外部商户,898210273110424,大连半岛看车传媒有限公司,1,29,1,1
上海,外部商户,310310458149664,肯德基海南海口龙昆南店,1,80,0,1
河北,外部商户,898130193994103,河北省公安厅交通管理局,1,200,0,1
上海,外部商户,310310458146637,肯德基广东惠州大亚湾餐厅,1,34,0,1
上海,外部商户,310310858140836,肯德基辽宁沈阳铁百餐厅,1,39,0,1
宁夏,公共缴费,898640286510101,中国人民银行石嘴山市中心支行（党费缴纳）,1,77,0,1
上海,外部商户,310310458146936,肯德基浙江嘉兴平湖瑞丰店,1,0,1,1
上海,外部商户,310310858140923,肯德基辽宁沈阳道义餐厅,1,125,0,1
福建,外部商户,027350149000055,国网云霄县供电有限公司,1,300,0,1
上海,外部商户,310310858140622,肯德基上海沪太餐厅,1,261,1,1
福建,外部商户,105910000033566,中国共产主义青年团漳浦县委员会,1,1,0,1
上海,外部商户,310310458147946,肯德基江苏常州通江DT餐厅,1,42,1,1
陕西,服务类,444791082200001,西银在线（教育缴费）,1,4800,0,1
上海,外部商户,310310958128988,东圳东路KFC,1,22,0,1
江苏,公共缴费,898321249002402,国网江苏省电力公司泰州供电公司,1,0,0,1
上海,外部商户,310310458144911,必胜宅急送北京市陶然桥餐厅,1,111,1,1
上海,外部商户,310310458148443,肯德基上海城中餐厅,1,40,1,1
上海,外部商户,310310858142917,肯德基福建厦门梧村汽车站餐厅,1,124,0,1
总公司,外部商户,620003620180002,EASI Adelaide,1,82,0,1
上海,外部商户,310310758149339,肯德基浙江宁波宁波中兴餐厅,1,96,1,1
浙江,公共缴费,898330949000005,国网浙江省电力公司岱山县供电公司,1,50,1,1
内蒙古,公共缴费,898152949000002,内蒙古电力（集团）阿拉善电业局,1,0,1,1
北京,外部商户,802110048990990,爱奇艺,1,6,0,1
上海,外部商户,310310358127783,必胜客江苏江阴华联,1,133,0,1
海南,外部商户,84864B070110097,佳士铂寓（酒店）（云闪付）,1,1000,0,1
北京,外部商户,898111951220120,蓝九天,1,120,0,1
河北,外部商户,898130193994039,河北省公安厅交通管理局,1,100,0,1
安徽,公共缴费,898341149000132,国家电网,1,83,1,1
上海,外部商户,310310758141248,肯德基江苏南京天润广场餐厅,1,30,0,1
上海,外部商户,310310458147709,肯德基江苏南京新世纪餐厅,1,80,1,1
深圳,外部商户,898440375230522,智联汽车产业投资集团(深圳)有限公司,1,30,0,1
上海,外部商户,310310458148610,肯德基上海曹安餐厅,1,7,1,1
江苏,外部商户,898320556915642,威富服饰（上海）有限公司,1,750,0,1
天津,外部商户,898120080620774,天津市南开医院,1,570,0,1
上海,外部商户,310310858142659,肯德基江苏无锡京东店,1,57,1,1
上海,外部商户,310310958129783,金沙洲金铂KFC,1,15,1,1
青岛,服务类,104053293110002,(特约)国家税务总局青岛市税务局,1,8849,0,1
上海,外部商户,310310758149116,肯德基浙江台州椒江锦江百货店,1,70,0,1
湖南,外部商户,301430144580097,湖南省烟草公司长沙市公司（96368）,1,9577,0,1
广东,外部商户,898440148162302,娇兰佳人,1,304,1,1
上海,外部商户,310310758148280,肯德基湖南长沙玉兰路餐厅,1,26,1,1
上海,外部商户,310310858140764,肯德基上海鸿音餐厅,1,83,1,1
上海,外部商户,310310758148696,肯德基广东广州锦轩餐厅,1,35,0,1
厦门,外部商户,898352293990210,中国人民解放军31608部队保障部,1,100,0,1
上海,外部商户,310310758148740,肯德基广东广州中大科技园店,1,92,1,1
上海,外部商户,310310458147240,肯德基浙江嘉兴海宁正翔餐厅,1,6,0,1
上海,外部商户,310310858143390,肯德基浙江宁波宁波鼓楼餐厅,1,158,0,1
上海,外部商户,310310458146722,肯德基广东广州清河东餐厅,1,111,0,1
上海,外部商户,310310458149203,肯德基江苏南通宁海餐厅,1,67,1,1
上海,外部商户,310310458148969,肯德基辽宁沈阳昆山西路店,1,100,0,1
上海,外部商户,310310858140649,肯德基上海虹凯餐厅,1,84,0,1
上海,外部商户,310310758141009,肯德基江苏南京应天餐厅,1,9,1,1
上海,外部商户,310310758149721,肯德基江苏连云港墟沟大润发餐厅,1,87,0,1
上海,外部商户,310310458149244,肯德基江苏苏州西蒙餐厅,1,61,1,1
内蒙古,外部商户,898150649000119,内蒙古电力（集团）鄂尔多斯电业局,1,0,1,1
总公司,信用卡还款,442980094980002,陕西农信互联还款,1,5000,0,1
浙江,外部商户,906330148160038,猎魂觉醒藏宝阁,1,150,0,1
上海,外部商户,310310458149789,肯德基山西太原太原富力餐厅,1,34,0,1
上海,外部商户,310310458145807,肯德基四川成都府青餐厅,1,39,0,1
上海,外部商户,310310958122643,肯德基通怀路KFC,1,121,0,1
宁波,公共缴费,301330249000013,宁波市自来水有限公司（江东）,1,64,0,1
上海,外部商户,310311158120624,梦想城,1,94,0,1
上海,外部商户,310310758149872,肯德基安徽芜湖芜湖欧尚餐厅,1,60,0,1
安徽,公共缴费,898341149000102,国家电网,1,360,1,1
上海,外部商户,310310758148982,肯德基浙江宁波宁波新星欧尚餐厅,1,60,1,1
河南,外部商户,QRC310105243264,爱生活生活馆,1,35,0,1
上海,外部商户,310310458148445,肯德基上海乳山餐厅,1,11,1,1
上海,外部商户,310310458148558,肯德基上海金桥餐厅,1,60,1,1
上海,外部商户,310310458147042,肯德基浙江绍兴上虞解放餐厅,1,124,0,1
深圳,外部商户,802440348991072,山姆会员湖北汉口店,1,991,0,1
上海,外部商户,310310758148136,肯德基湖南长沙浏阳君悦城店,1,139,0,1
广东,外部商户,QRC310105248417,火只华,1,200,0,1
北京,外部商户,898111992220107,北京市朝阳区停车管理事务中心,1,10,0,1
安徽,公共缴费,898341149000129,国网安徽省电力公司天长市供电公司,1,175,1,1
上海,外部商户,310310458147543,肯德基安徽合肥合肥高铁南站店,1,13,0,1
福建,公共缴费,104350648990036,福建广电网络集团股份有限公司云霄分公司,1,0,1,1
上海,外部商户,310310858141792,肯德基海南海口龙昆南店,1,233,0,1
上海,外部商户,310310958122532,肯德基崇文路餐厅,1,9,1,1
上海,外部商户,310310458120269,必胜客福建爱乐店,1,56,0,1
江苏,外部商户,105910000202309,南京翠岛花城幼儿园,1,9096,0,1
湖南,公共缴费,027430149000003,长沙新奥燃气发展有限公司,1,60,0,1
上海,外部商户,310310858143502,肯德基安徽铜陵铜冠餐厅,1,100,1,1
湖南,外部商户,105431344580010,湖南烟草公司娄底市公司,1,3808,0,1
浙江,外部商户,929331093110004,建德市财政局,1,199,1,1
上海,外部商户,310310458147014,肯德基浙江舟山定海餐厅,1,98,1,1
上海,外部商户,310310758149716,肯德基江苏南京柳洲东路站餐厅,1,146,1,1
上海,外部商户,310310358127761,必胜客浙江建国店,1,126,0,1
青岛,外部商户,802370253990501,青岛万象城,1,127,1,1
深圳,外部商户,802440379930813,昆明锋趣科技有限公司,1,9,1,1
广东,外部商户,802440053990524,赢盘网,1,196,1,1
上海,外部商户,310310858143458,肯德基福建厦门美仁宫,1,78,0,1
内蒙古,外部商户,QRC310105163281,经典美容院,1,25,0,1
上海,外部商户,310310458146248,肯德基辽宁大连罗斯福餐厅,1,69,0,1
湖北,外部商户,898420157341303,武汉乐游互娱科技有限责任公司,1,289,0,1
天津,外部商户,898120073990785,天津市罡世燃气科工贸发展有限公司,1,80,0,1
总公司,外部商户,620055472775002,Towers Points Ltd,1,10,0,1
上海,外部商户,310310458147802,肯德基安徽马鞍山雨山沃尔玛餐厅,1,86,0,1
上海,外部商户,310310358127753,必胜客浙江余姚华联店,1,0,1,1
福建,外部商户,103881310000418,福州左海学校,1,5599,1,1
上海,外部商户,310310458146443,肯德基广东惠州开城天虹餐厅,1,98,0,1
上海,外部商户,310310958120811,季华四路,1,130,1,1
上海,外部商户,310310758147653,肯德基北京亦庄餐厅,1,86,1,1
广东,外部商户,103440548990016,汕头金平东厦卜蜂莲花超市有限公司,1,43,1,1
浙江,外部商户,102331193110004,遂昌县财政局,1,2249,1,1
福建,外部商户,017350449000256,国网福建省电力有限公司三明供电公司,1,75,0,1
北京,外部商户,898110065132273,深圳市金地物业管理有限公司,1,308,1,1
安徽,公共缴费,898340249003308,国网电力,1,43,1,1
广东,外部商户,898440153110030,然健环球(中国)日用品有限公,1,3329,0,1
深圳,外部商户,307440386510019,深圳市公安局交通警察局,1,200,0,1
浙江,公共缴费,898330749000004,国网浙江武义县供电有限公司,1,25,1,1
上海,外部商户,310310758140764,肯德基广东潮州开元餐厅,1,73,0,1
上海,外部商户,310310458149131,肯德基广东深圳石岩星城店,1,19,1,1
上海,外部商户,310310758148972,肯德基浙江温州平阳鳌江万达店,1,69,0,1
上海,外部商户,310310458149710,肯德基广东珠海格力广场DT餐厅,1,51,0,1
上海,外部商户,310310758141446,肯德基黑龙江哈尔滨教化餐厅,1,32,0,1
上海,外部商户,310310758140426,肯德基江苏泰州文峰餐厅,1,41,1,1
北京,外部商户,898111963000365,阳光财产保险股份有限公司（财险）,1,158,0,1
上海,外部商户,310310858140664,肯德基上海巨峰餐厅,1,119,0,1
河北,外部商户,898130193993654,邢台市公安交通警察支队,1,10,0,1
广东,外部商户,802440053110968,广州诚行网络科技股份有限公司,1,8956,0,1
上海,外部商户,310310958123938,肯德基鞍山万达店KFC,1,123,1,1
青岛,外部商户,898053253983141,顺逛,1,1298,1,1
北京,外部商户,898111953990388,多点,1,568,1,1
上海,外部商户,310310458145921,肯德基四川成都蓝谷地DT餐厅,1,143,0,1
上海,外部商户,872690065135022,重庆龙湖富州物业服务有限公司,1,480,0,1
上海,外部商户,310310758141144,肯德基安徽合肥星海世纪广场餐厅,1,153,1,1
安徽,公共缴费,898341049000164,国网安徽歙县供电有限责任公司（电费）,1,150,1,1
上海,外部商户,310310458148658,肯德基上海金科店,1,9,1,1
上海,外部商户,310310458149081,肯德基辽宁省云景店KFC,1,5,1,1
上海,外部商户,310310458148662,肯德基上海航头餐厅,1,34,1,1
上海,外部商户,310310458149472,肯德基广东深圳凤凰餐厅,1,33,0,1
广东,外部商户,898440647890010,（特约）邮政速递,1,62,0,1
上海,外部商户,310310758149658,肯德基甘肃兰州雁南餐厅,1,167,0,1
上海,外部商户,310310858141798,肯德基广东深圳金稻田店,1,115,0,1
上海,外部商户,310310358127745,必胜客上海虹康友谊,1,86,1,1
上海,外部商户,310310958120736,肯德基龙山南路店,1,66,1,1
上海,外部商户,310310758148785,肯德基广东广州机场路餐厅,1,50,0,1
北京,公共缴费,898110392224306,移动支付系统缴燃气费(后端),1,20,1,1
上海,外部商户,310310458148544,肯德基上海翔川餐厅,1,0,1,1
安徽,公共缴费,898341149000131,国家电网国网定远县供电公司,1,286,1,1
上海,外部商户,310310758148063,肯德基重庆国瑞餐厅,1,224,0,1
陕西,外部商户,898610054991324,西安车尚网络科技有限公司,1,6,0,1
福建,外部商户,027350148140001,中国移动通信集团福建有限公司（WAP）,1,299,1,1
宁波,外部商户,853332057326393,华竔科技公司,1,3000,0,1
上海,外部商户,310310758149580,肯德基云南昆明龙泉餐厅,1,141,0,1
广东,外部商户,103440648990028,华南通商贸,1,22,1,1
重庆,外部商户,898502293111004,财税库银银缴日间商户（国税）,1,3061,0,1
天津,公共缴费,898120092220011,交管(驾驶员管理卡)业务市区,1,218,0,1
四川,服务类,852665055410101,佰付美,1,200,0,1
上海,外部商户,310310858140142,肯德基广西南宁安吉万达店,1,144,1,1
